"_time","IP_Sessions(K)"
"2021-06-19T03:00:00.000-0400","11839.726"
"2021-06-19T03:15:00.000-0400","11826.965"
"2021-06-19T03:30:00.000-0400","11814.279"
"2021-06-19T03:45:00.000-0400","11803.286"
"2021-06-19T04:00:00.000-0400","11794.672999999999"
"2021-06-19T04:15:00.000-0400","11787.238"
"2021-06-19T04:30:00.000-0400","11780.319"
"2021-06-19T04:45:00.000-0400","11775.321000000002"
"2021-06-19T05:00:00.000-0400","11771.287"
"2021-06-19T05:15:00.000-0400","11769.987000000001"
"2021-06-19T05:30:00.000-0400","11771.102"
"2021-06-19T05:45:00.000-0400","11775.256000000001"
"2021-06-19T06:00:00.000-0400","11781.507"
"2021-06-19T06:15:00.000-0400","11790.113000000001"
"2021-06-19T06:30:00.000-0400","11801.539999999999"
"2021-06-19T06:45:00.000-0400","11816.021"
"2021-06-19T07:00:00.000-0400","11834.539999999999"
"2021-06-19T07:15:00.000-0400","11855.265"
"2021-06-19T07:30:00.000-0400","11879.403"
"2021-06-19T07:45:00.000-0400","11906.011999999999"
"2021-06-19T08:00:00.000-0400","11935.348"
"2021-06-19T08:15:00.000-0400","11964.772"
"2021-06-19T08:30:00.000-0400","11996.603000000001"
"2021-06-19T08:45:00.000-0400","12027.697"
"2021-06-19T09:00:00.000-0400","12060.998"
"2021-06-19T09:15:00.000-0400","12091.67"
"2021-06-19T09:30:00.000-0400","12122.023000000001"
"2021-06-19T09:45:00.000-0400","12152.149000000001"
"2021-06-19T10:00:00.000-0400","12181.391"
"2021-06-19T10:15:00.000-0400","12207.848"
"2021-06-19T10:30:00.000-0400","12233.103000000001"
"2021-06-19T10:45:00.000-0400","12258.544000000002"
"2021-06-19T11:00:00.000-0400","12282.817"
"2021-06-19T11:15:00.000-0400","12301.237"
"2021-06-19T11:30:00.000-0400","12319.934"
"2021-06-19T11:45:00.000-0400","12335.205000000002"
"2021-06-19T12:00:00.000-0400","12351.866999999998"
"2021-06-19T12:15:00.000-0400","12364.004"
"2021-06-19T12:30:00.000-0400","12378.632"
"2021-06-19T12:45:00.000-0400","12389.652"
"2021-06-19T13:00:00.000-0400","12397.241"
"2021-06-19T13:15:00.000-0400","12404.868"
"2021-06-19T13:30:00.000-0400","12411.018"
"2021-06-19T13:45:00.000-0400","12415.768"
"2021-06-19T14:00:00.000-0400","12423.146"
"2021-06-19T14:15:00.000-0400","12426.113000000001"
"2021-06-19T14:30:00.000-0400","12429.213"
"2021-06-19T14:45:00.000-0400","12432.041000000001"
"2021-06-19T15:00:00.000-0400","12435.581"
"2021-06-19T15:15:00.000-0400","12436.255000000001"
"2021-06-19T15:30:00.000-0400","12438.038"
"2021-06-19T15:45:00.000-0400","12439.079"
"2021-06-19T16:00:00.000-0400","12440.473"
"2021-06-19T16:15:00.000-0400","12440.887"
"2021-06-19T16:30:00.000-0400","12440.896"
"2021-06-19T16:45:00.000-0400","12440.604"
"2021-06-19T17:00:00.000-0400","12441.931"
"2021-06-19T17:15:00.000-0400","12441.505"
"2021-06-19T17:30:00.000-0400","12439.072"
"2021-06-19T17:45:00.000-0400","12436.09"
"2021-06-19T18:00:00.000-0400","12436.821"
"2021-06-19T18:15:00.000-0400","12433.935"
"2021-06-19T18:30:00.000-0400","12431.871"
"2021-06-19T18:45:00.000-0400","12427.786"
"2021-06-19T19:00:00.000-0400","12427.29"
"2021-06-19T19:15:00.000-0400","12424.719"
"2021-06-19T19:30:00.000-0400","12420.821999999998"
"2021-06-19T19:45:00.000-0400","12417.162"
"2021-06-19T20:00:00.000-0400","12414.399"
"2021-06-19T20:15:00.000-0400","12408.241"
"2021-06-19T20:30:00.000-0400","12402.641"
"2021-06-19T20:45:00.000-0400","12395.557"
"2021-06-19T21:00:00.000-0400","12387.031"
"2021-06-19T21:15:00.000-0400","12376.613"
"2021-06-19T21:30:00.000-0400","12362.928000000002"
"2021-06-19T21:45:00.000-0400","12346.594"
"2021-06-19T22:00:00.000-0400","12327.437999999998"
"2021-06-19T22:15:00.000-0400","12306.039"
"2021-06-19T22:30:00.000-0400","12283.677"
"2021-06-19T22:45:00.000-0400","12244.082"
"2021-06-19T23:00:00.000-0400","12219.653"
"2021-06-19T23:15:00.000-0400","12192.52"
"2021-06-19T23:30:00.000-0400","12167.271"
"2021-06-19T23:45:00.000-0400","12141.287"
"2021-06-20T00:00:00.000-0400","12116.29"
"2021-06-20T00:15:00.000-0400","12068.387"
"2021-06-20T00:30:00.000-0400","12045.327000000001"
"2021-06-20T00:45:00.000-0400","12020.932"
"2021-06-20T01:00:00.000-0400","11997.855000000001"
"2021-06-20T01:15:00.000-0400","11976.371"
"2021-06-20T01:30:00.000-0400","11954.924"
"2021-06-20T01:45:00.000-0400","11935.247"
"2021-06-20T02:00:00.000-0400","11916.490999999998"
"2021-06-20T02:15:00.000-0400","11898.705"
"2021-06-20T02:30:00.000-0400","11881.702"
"2021-06-20T02:45:00.000-0400","11866.085000000001"
"2021-06-20T03:00:00.000-0400","11851.6"
"2021-06-20T03:15:00.000-0400","11837.168"
"2021-06-20T03:30:00.000-0400","11824.465999999999"
"2021-06-20T03:45:00.000-0400","11813.603"
"2021-06-20T04:00:00.000-0400","11803.469"
"2021-06-20T04:15:00.000-0400","11795.189"
"2021-06-20T04:30:00.000-0400","11787.625"
"2021-06-20T04:45:00.000-0400","11781.269"
"2021-06-20T05:00:00.000-0400","11776.828000000001"
